ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
281,Danielle,Baird,87,Female,13,153,140,0,4,Single,ISTP,How long have you been friends with Norman?,I've been friends with Norman since I was 5,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 39 years old when she had me,Do you have any shared friends with Daryl Ralston?,No. Daryl and I don't share any friends,Who were your parents?,My mother was Danielle and my father was Harvey,Child,4
282,Riley,Priestley,87,Male,13,168,151,0,4,Single,ESFP,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Jonathan Baird,What is your eldest sibling's age?,My eldest sibling is Aurora who was born in the year 73,Child,4
283,Kiera,Stark,87,Female,13,187,208,0,3,Single,ESFP,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 28 years old when she had me,Do you have any shared friends with Hanna Baird?,No. Hanna and I don't share any friends,Who were your parents?,My mother was Jemma and my father was Aiden,Child,5
284,Niall,Baird,88,Male,12,157,176,0,3,Single,INFP,How long have you been friends with Carly?,I've been friends with Carly since I was 10,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Amanda Caulfield,Child,4
285,Holly,Stark,88,Female,12,192,210,0,3,Single,ENFP,Do you get along well with Carter?,I talked to Carter when I was 1 but we didn't work as friends,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Mandy who was born 11 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 27 years old when she had me,Child,4
286,Ian,Harkness,89,Male,11,129,145,0,4,Single,ENTJ,Do you have any shared friends with Ava Baird?,No. Ava and I don't share any friends,Who were your parents?,My mother was Caitlyn and my father was Patrick,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Child,4
287,Ava,Baird,89,Female,11,157,176,0,3,Single,INTP,Who was your first friend?,My first friend was Derek Mair,What is your eldest sibling's age?,My eldest sibling is Hanna who was born in the year 86,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 39 years old when she had me,Child,4
288,Hunter,Caulfield,89,Male,11,182,198,0,3,Single,ENFJ,Do you have any shared friends with Jonathan Baird?,No. Jonathan and I don't share any friends,Who were your parents?,My mother was Ada and my father was Luke,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Child,4
289,Charlotte,Baird,90,Female,10,143,161,0,2,Single,INFP,How long have you been friends with Caitlyn?,I've been friends with Caitlyn since I was 5,Who was your first friend?,My first friend was Linda Priestley,What is your eldest sibling's age?,My eldest sibling is Linda who was born in the year 75,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
290,Keith,Caulfield,90,Male,10,182,198,0,3,Single,ENFJ,When were you born?,I was born in the year 90,How long have you been friends with Harry?,I've been friends with Harry since I was 10,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Lynsey Ralston?,No. Lynsey and I don't share any friends,Who were your parents?,My mother was Ada and my father was Luke,Child,4
291,Francis,Husband,90,Male,10,186,202,0,3,Single,ENTP,When were you born?,I was born in the year 90,How long have you been friends with Kirsty?,I've been friends with Kirsty since I was 1,How long have you been friends with Mackenzie?,I've been friends with Mackenzie since I was 10,How many friends do you have?,I have 3 friends,Do you have any siblings?,No. I'm an only child,Child,4
292,Evan,Caulfield,90,Male,10,194,216,0,2,Single,ENFJ,Do you get along well with Emilia?,I talked to Emilia when I was 10 but we didn't work as friends,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Malcolm Caulfield,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Child,4
293,Brooke,Lang,91,Female,9,152,142,0,2,Single,ESFP,What happened to your right leg?,I scarred my right leg when I was 4,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 43 years old when she had me,Do you have any shared friends with Ian Frame?,No. Ian and I don't share any friends,Who were your parents?,My mother was Kimberly and my father was Alexander,Child,4
294,Adrian,Baird,91,Male,9,153,140,0,2,Single,ISTP,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 36 when he died,Who was your first friend?,My first friend was Donald Baird,What is your eldest sibling's age?,My eldest sibling is Eric who was born in the year 71,Child,4
295,Evelyn,Harkness,91,Female,9,162,169,0,2,Single,ENTJ,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 39 years old when she had me,Do you have any shared friends with Alexis Lang?,No. Alexis and I don't share any friends,Who were your parents?,My mother was Leigh and my father was Louis,Child,4
296,Kieran,Mccrory,91,Male,9,181,167,0,3,Single,ESTJ,When were you born?,I was born in the year 91,How long have you been friends with Kristopher?,I've been friends with Kristopher since I was 1,Do you get along well with Norman?,I talked to Norman when I was 6 but we didn't work as friends,Do you get along well with Andrew?,I talked to Andrew when I was 7 but we didn't work as friends,What happened to your left arm?,I scarred my left arm when I was 8,Child,4
297,Andrew,Mcauley,91,Male,9,206,201,0,2,Single,ISFP,When were you born?,I was born in the year 91,How long have you been friends with Denise?,I've been friends with Denise since I was 5,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Child,4
298,Lyle,Baird,91,Male,9,221,224,0,3,Single,ISTP,When were you born?,I was born in the year 91,Who was your first friend?,My first friend was Ollie Baird,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,5
299,Emilia,Mccrory,92,Female,8,193,180,0,2,Single,ISTJ,Do you get along well with Keith?,I talked to Keith when I was 1 but we didn't work as friends,Do you get along well with Chelsea?,I talked to Chelsea when I was 3 but we didn't work as friends,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Ava Baird?,No. Ava and I don't share any friends,Who were your parents?,My mother was Morgan and my father was Richard,Child,4
300,Cheryl,Frame,92,Female,8,212,231,0,4,Single,ESFP,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Benjamin Caulfield,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Mark who was born 5 years after me,Child,5
301,Hamish,Ralston,93,Male,7,175,191,0,2,Single,INFP,How long have you been friends with Amanda?,I've been friends with Amanda since I was 6,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Luna Priestley?,No. Luna and I don't share any friends,Child,4
302,Sean,Smith,93,Male,7,179,189,0,2,Single,ESTP,When were you born?,I was born in the year 93,Do you get along well with Shannon?,I talked to Shannon when I was 5 but we didn't work as friends,How long have you been friends with Ella?,I've been friends with Ella since I was 6,Who were your parents?,My mother was Alana and my father was Duncan,How many friends do you have?,I don't have any friends,Child,4
303,Benjamin,Caulfield,93,Male,7,182,198,0,3,Single,ENFJ,Do you get along well with Kylie?,I talked to Kylie when I was 5 but we didn't work as friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Cheryl Frame,What is your eldest sibling's age?,My eldest sibling is Hunter who was born in the year 89,Child,4
304,Philip,Frame,93,Male,7,229,232,0,3,Single,ISTP,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 21 years old when she had me,Do you have any shared friends with Charlene Ralston?,No. Charlene and I don't share any friends,Who were your parents?,My mother was Shannon and my father was Timothy,Child,5
305,Ewan,Caulfield,94,Male,6,156,160,0,2,Single,INFJ,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 25 when he died,Who was your first friend?,My first friend was Keith Caulfield,What is your eldest sibling's age?,My eldest sibling is Angus who was born in the year 72,Child,4
306,Helen,Harkness,94,Female,6,162,169,0,3,Single,ENFJ,What happened to your left arm?,I scarred my left arm when I was 5,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Evelyn Harkness?,No. Evelyn and I don't share any friends,Child,4
307,Lara,Mccrory,94,Female,6,181,167,0,2,Single,ESTJ,Who were your parents?,My mother was Rosie and my father was Gordon,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 25 when he died,Who was your first friend?,My first friend was Mackenzie Harkness,Child,4
308,William,Baird,94,Male,6,199,195,0,3,Single,ISTP,What is your eldest sibling's age?,My eldest sibling is Donald who was born in the year 86,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Brooke Lang?,No. Brooke and I don't share any friends,Child,4
309,Shannon,Mcauley,94,Female,6,206,201,0,2,Single,ISFJ,Who were your parents?,My mother was Arya and my father was Martin,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Bruce Mccrory,Child,4
310,Brooke,Priestley,94,Female,6,222,238,0,2,Single,ENFP,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Evan Caulfield?,No. Evan and I don't share any friends,Child,5
311,Adrian,Baird,95,Male,5,143,161,0,2,Single,INFP,Who were your parents?,My mother was Shirley and my father was Innes,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Sandra Frame,Child,4
312,Kimberly,Smith,95,Female,5,158,150,0,2,Single,ENTP,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 44 years old when she had me,Do you have any shared friends with Harry Ralston?,No. Harry and I don't share any friends,Child,4
313,Harry,Ralston,95,Male,5,175,191,0,3,Single,INFP,Who were your parents?,My mother was Isabella and my father was Kenneth,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kimberly Smith,Child,4
314,Henry,Mccrory,95,Male,5,181,167,0,1,Single,ESTJ,What is your eldest sibling's age?,My eldest sibling is Bruce who was born in the year 85,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Cheryl Frame?,No. Cheryl and I don't share any friends,Child,4
315,Craig,Mccrory,95,Male,5,193,180,0,2,Single,ESTJ,Who were your parents?,My mother was Morgan and my father was Richard,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father was 22 when he died,Who was your first friend?,My first friend was Philip Frame,Child,4
316,Victoria,Priestley,95,Female,5,197,207,0,2,Single,INFP,What is your eldest sibling's age?,My eldest sibling is Norman who was born in the year 86,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 32 years old when she had me,Do you have any shared friends with Patricia Husband?,No. Patricia and I don't share any friends,Child,4
317,Sonny,Frame,95,Male,5,223,237,0,2,Single,ENTP,When were you born?,I was born in the year 95,Who were your parents?,My mother was Lauren and my father was Sean,How many friends do you have?,I don't have any friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Child,5
318,Aimee,Lang,96,Female,4,152,142,0,2,Single,ESFP,When were you born?,I was born in the year 96,Who was your first friend?,My first friend was Helen Harkness,What is your eldest sibling's age?,My eldest sibling is Alexandra who was born in the year 67,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
319,Ella,Mcauley,96,Female,4,206,201,0,2,Single,ISFP,How long have you been friends with Donald?,I've been friends with Donald since I was 1,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Donald Baird?,No. Donald and I don't share any friends,Who were your parents?,My mother was Arya and my father was Martin,How many friends do you have?,I don't have any friends,Child,4
320,Wayne,Mutch,96,Male,4,217,196,0,1,Single,ISTJ,What happened to your left leg?,I crippled my left leg when I was 2,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kieran Mccrory,Do you have any injuries to your head?,I've never had any serious injuries to my head,Child,4
321,Ellis,Stark,97,Male,3,154,166,0,1,Single,ENFP,When were you born?,I was born in the year 97,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 49 years old when she had me,Do you have any shared friends with Riley Priestley?,No. Riley and I don't share any friends,Child,4
322,Mark,Frame,97,Male,3,212,231,0,1,Single,ESFP,Who were your parents?,My mother was Alexandra and my father was Gerard,How many friends do you have?,Francis is my only real friend.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Francis Priestley,Child,5
323,Sandra,Frame,97,Female,3,223,237,0,1,Single,ENTP,What is your eldest sibling's age?,My eldest sibling is Sonny who was born in the year 95,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 26 years old when she had me,Do you have any shared friends with Adrian Baird?,No. Adrian and I don't share any friends,Child,5
324,Toni,Harkness,98,Female,2,162,169,0,1,Single,ENFJ,Who were your parents?,My mother was Leigh and my father was Louis,How many friends do you have?,Kimberly is my only real friend.,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kimberly Smith,Child,4
325,Blair,Priestley,98,Male,2,242,251,0,1,Single,INFP,Do you get along well with Sean?,I talked to Sean when I was 1 but we didn't work as friends,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 23 years old when she had me,Child,5
326,Mandy,Stark,99,Female,1,192,210,0,1,Single,ENFP,Do you have any shared friends with Ian Harkness?,No. Ian and I don't share any friends,Who were your parents?,My mother was Eilidh and my father was Henry,How many friends do you have?,Ian is my only real friend.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Child,4
327,Kai,Mcauley,99,Male,1,206,201,0,1,Single,ISFP,Who was your first friend?,My first friend was Harry Ralston,What is your eldest sibling's age?,My eldest sibling is Andrew who was born in the year 91,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 34 years old when she had me,Child,4
328,Caitlin,Lang,99,Female,1,220,233,0,1,Single,ENFP,Do you have any shared friends with Cheryl Frame?,No. Cheryl and I don't share any friends,Who were your parents?,My mother was Alexis and my father was Wesley,How many friends do you have?,Cheryl is my only real friend.,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Child,5
