ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
400,Ryan,Ferry,62,Male,38,172,194,0,4,Single,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any shared friends with Jennifer Muldoon?,No. Jennifer and I don't share any friends,Who were your parents?,My mother was Sophie and my father was Reece,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Farmer,3
401,Nicholas,Nelson,62,Male,38,186,167,0,4,430,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right arm?,I scarred my right arm when I was 22,How old were you when you married Anna?,I married Anna when I was 25 and they were 18,How old was your father when he died?,My father was 68 when he died,Who was your first friend?,My first friend was Arlo Mcghie,Farmer,3
402,Jillian,Mcghie,62,Female,38,244,253,1,4,390,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Aimee who was born in the year 57,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 32 years old when she had me,Weaver,4
403,Libby,Noon,62,Female,38,259,272,1,4,376,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Neil Brownlie?,No. Neil and I don't share any friends,Who were your parents?,My mother was Paula and my father was Alasdair,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Housewife,4
404,Molly,Hair,63,Female,37,261,266,1,4,382,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Lynn Cassidy,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Elijah who was born 10 years after me,How old was your mother when she died?,My mother was 62 when she died,Farmer,4
405,Calum,Gault,64,Male,36,163,150,4,4,396,ENFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your right leg?,I lost my right leg when I was 19,Do you have any children?,I have 4 wonderful children!,How old was your mother when she had you?,My mother was 50 years old when she had me,Do you have any shared friends with Rachel Mcrae?,Yes. We have 1 shared friend. It's Lottie Brownlie,Smith,3
406,Chloe,Garner,64,Female,36,173,191,2,4,393,INFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Erin and my father was Archie,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 81 when he died,Weaver,3
407,Ashley,Hair,64,Female,36,178,187,1,4,408,ENFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your torso?,I scarred my torso when I was 34,Who was your first friend?,My first friend was Rachel Mcrae,What is your eldest sibling's age?,My eldest sibling is Anna who was born in the year 55,How old was your mother when she died?,My mother is actually still alive,Weaver,3
408,Frankie,Hair,64,Male,36,216,212,1,4,407,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Ashley?,I married Ashley when I was 18 and they were 18,What happened to your left leg?,I scarred my left leg when I was 29,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 39 years old when she had me,Soldier,3
409,Robin,Morris,64,Male,36,228,222,3,4,419,INTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any shared friends with Taylor Mcghie?,No. Taylor and I don't share any friends,Who were your parents?,My mother was Isla and my father was Rory,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Smith,3
410,Wayne,Cassidy,64,Male,36,232,229,1,4,435,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your left arm?,I lost my left arm when I was 34,How old was your father when he died?,My father was 69 when he died,Who was your first friend?,My first friend was Janet Dryden,What is your eldest sibling's age?,My eldest sibling is Roy who was born in the year 47,Smith,3
412,Leigh,Mcghie,64,Female,36,254,264,3,4,413,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Mya Bates?,No. Mya and I don't share any friends,Who were your parents?,My mother was Nikki and my father was Niall,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Weaver,4
413,Taylor,Mcghie,64,Male,36,257,246,3,4,412,ENTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Leigh?,I married Leigh when I was 18 and they were 18,How old was your father when he died?,My father was 60 when he died,Who was your first friend?,My first friend was Robin Morris,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Cerys who was born 5 years after me,Soldier,4
417,Nicole,Mcghie,65,Female,35,248,224,1,4,422,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Ruaridh Skinner?,No. Ruaridh and I don't share any friends,Weaver,3
418,Adele,Compton,65,Female,35,249,230,0,4,434,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Victoria and my father was Jaxon,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Weaver,3
419,Amelie,Morris,66,Female,34,180,162,3,3,409,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Ryan Ferry,What is your eldest sibling's age?,My eldest sibling is Harley who was born in the year 38,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 3 wonderful children!,Farmer,3
420,Lindsey,Cassidy,66,Female,34,214,198,2,4,385,ISFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What happened to your torso?,I scarred my torso when I was 23,How old was your mother when she had you?,My mother was 42 years old when she had me,Do you have any shared friends with Iain Noon?,No. Iain and I don't share any friends,Who were your parents?,My mother was Paula and my father was Ian,Housewife,3
421,Theodore,Roy,66,Male,34,283,290,0,4,454,INFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Adele Compton,Smith,4
422,Bradley,Mcghie,66,Male,34,298,305,1,4,417,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Alex who was born 2 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 22 years old when she had me,Smith,5
423,Arthur,Hewitt,66,Male,34,314,293,2,4,426,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I scarred my left arm when I was 19,Do you have any shared friends with Evan Muldoon?,No. Evan and I don't share any friends,Who were your parents?,My mother was Leah and my father was Bruce,How many friends do you have?,I have 4 friends,Hunter,4
424,Russell,Stanners,67,Male,33,250,277,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Oscar Cassidy,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is William who was born 1 years after me,Farmer,4
425,Alasdair,Noon,67,Male,33,259,272,0,3,450,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Ruaridh Skinner?,No. Ruaridh and I don't share any friends,Farmer,4
426,Isabella,Hewitt,67,Female,33,296,294,2,4,423,ESTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Hope and my father was Keiran,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Housewife,4
427,Oliver,Garner,68,Male,32,218,206,0,4,Single,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I burned my right leg when I was 32,Who was your first friend?,My first friend was Owen Wales,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Farmer,3
428,Hanna,Noon,68,Female,32,245,247,0,4,395,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 37 years old when she had me,Do you have any shared friends with Violet Gault?,No. Violet and I don't share any friends,Who were your parents?,My mother was Elizabeth and my father was Logan,Weaver,4
429,William,Stanners,68,Male,32,250,277,1,4,470,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Anna Nelson,Hunter,4
430,Anna,Nelson,68,Female,32,280,287,0,4,401,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Morven who was born 11 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 27 years old when she had me,Housewife,4
431,Alex,Cheung,68,Female,32,298,305,1,4,394,INTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Ailsa Nelson?,No. Ailsa and I don't share any friends,Who were your parents?,My mother was Lorraine and my father was Brandon,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Housewife,5
432,Conner,Gault,69,Male,31,201,231,2,4,447,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father was 39 when he died,Who was your first friend?,My first friend was Harry Mcghie,What is your eldest sibling's age?,My eldest sibling is Alex who was born in the year 51,How old was your mother when she died?,My mother is actually still alive,Farmer,3
433,Cerys,Cheung,69,Female,31,257,246,2,4,436,ENTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I lost my right leg when I was 21,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Elizabeth Gault?,No. Elizabeth and I don't share any friends,Farmer,4
434,Lachlan,Compton,69,Male,31,320,322,0,4,418,ENTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 23,Who were your parents?,My mother was Kathleen and my father was Elliot,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Soldier,5
435,Keira,Cassidy,70,Female,30,275,271,1,4,410,ESFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Nicola Evans,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Nieve who was born 13 years after me,How old was your mother when she died?,My mother is actually still alive,Farmer,4
436,Gordon,Cheung,70,Male,30,328,308,2,4,433,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Blair Drummond?,No. Blair and I don't share any friends,Who were your parents?,My mother was Evie and my father was Max,Soldier,4
438,Daryl,Little,71,Male,29,304,315,1,4,485,ESTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Sara?,I married Sara when I was 27 and they were 18,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Lewis who was born 3 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Farmer,4
439,Wesley,Glendinning,71,Male,29,316,306,0,4,479,ENFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your left arm?,I burned my left arm when I was 23,How old was your mother when she had you?,My mother was 24 years old when she had me,Do you have any shared friends with Russell Stanners?,No. Russell and I don't share any friends,Who were your parents?,My mother was Jill and my father was Brian,Hunter,4
440,Samantha,Bates,72,Female,28,209,238,0,4,445,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Niall Muldoon,Farmer,4
441,Iain,Holt,72,Male,28,227,220,0,4,Single,ISTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Scott who was born in the year 46,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 45 years old when she had me,Smith,3
442,Emma,Wales,72,Female,28,236,237,1,4,411,ISFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Ada Morris?,No. Ada and I don't share any friends,Who were your parents?,My mother was Pamela and my father was Murray,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Weaver,3
443,Kimberly,Mcghie,72,Female,28,248,224,0,4,444,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 25 when he died,Who was your first friend?,My first friend was Chloe Garner,What is your eldest sibling's age?,My eldest sibling is Clara who was born in the year 57,How old was your mother when she died?,My mother is actually still alive,Weaver,3
444,Gareth,Mcghie,72,Male,28,298,305,0,4,443,INTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 28 years old when she had me,Do you have any shared friends with Nicole Mcghie?,No. Nicole and I don't share any friends,Who were your parents?,My mother was Lorraine and my father was Brandon,Hunter,5
445,Thomas,Bates,72,Male,28,311,301,0,4,440,ENTP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How old were you when you married Samantha?,I married Samantha when I was 18 and they were 18,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Hunter,5
446,Douglas,Hewitt,72,Male,28,314,293,1,4,480,ENFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Who was your first friend?,My first friend was Theodore Roy,What is your eldest sibling's age?,My eldest sibling is Arthur who was born in the year 66,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Smith,4
447,Jill,Gault,72,Female,28,350,353,2,4,432,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 19 years old when she had me,Do you have any shared friends with Robin Morris?,No. Robin and I don't share any friends,Who were your parents?,My mother was Molly and my father was Alastair,How many friends do you have?,I have 4 friends,Housewife,4
448,Stephanie,Glendinning,73,Female,27,223,252,0,4,449,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 54 when he died,Who was your first friend?,My first friend was Dominic Bates,What is your eldest sibling's age?,My eldest sibling is Blair who was born in the year 57,Farmer,4
449,Elijah,Glendinning,73,Male,27,261,266,0,4,448,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Stephanie?,I married Stephanie when I was 18 and they were 18,How old was your mother when she died?,My mother was 62 when she died,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 36 years old when she had me,Farmer,4
450,Penelope,Noon,73,Female,27,323,312,0,4,425,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Bradley Mcghie?,No. Bradley and I don't share any friends,Who were your parents?,My mother was Taylor and my father was Scott,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Housewife,4
451,Logan,Mcghie,73,Male,27,332,339,0,4,462,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Jasmine?,I married Jasmine when I was 21 and they were 18,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Steven Mcghie,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Jasmine who was born 2 years after me,Smith,5
452,Charlotte,Muldoon,74,Female,26,260,289,2,4,453,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Emma Wales?,No. Emma and I don't share any friends,Housewife,4
453,Peter,Muldoon,74,Male,26,268,282,2,4,452,ESTJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who were your parents?,My mother was Heidi and my father was Aaron,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Hunter,4
454,Lyndsey,Roy,74,Female,26,283,290,0,4,421,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Bradley Mcghie,What is your eldest sibling's age?,My eldest sibling is Theodore who was born in the year 66,How old was your mother when she died?,My mother was 45 when she died,Do you have any children?,I don't have any children,Housewife,4
455,Ewan,Ritchie,74,Male,26,303,307,1,3,481,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Ryan Ferry?,No. Ryan and I don't share any friends,Who were your parents?,My mother was Lyndsey and my father was Graeme,How many friends do you have?,I have 3 friends,Soldier,4
457,Morag,Mcghie,74,Female,26,356,345,2,4,437,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Adele Compton?,No. Adele and I don't share any friends,Housewife,5
458,Nathan,Holt,75,Male,25,227,220,0,4,Single,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Alexandra and my father was Jay,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 65 when he died,Farmer,3
459,Louie,Morris,75,Male,25,228,222,0,3,478,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I burned my right leg when I was 19,Who was your first friend?,My first friend was Kristopher Mcghie,What is your eldest sibling's age?,My eldest sibling is Emily who was born in the year 47,How old was your mother when she died?,My mother is actually still alive,Farmer,3
460,Eva,Gault,75,Female,25,261,266,0,4,464,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Morag Mcghie?,No. Morag and I don't share any friends,Who were your parents?,My mother was Cara and my father was Keith,Housewife,4
461,Kian,Stanners,75,Male,25,317,327,0,4,489,ISFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 42 when he died,Who was your first friend?,My first friend was Joanna Drummond,Smith,4
462,Jasmine,Mcghie,75,Female,25,332,339,0,4,451,INTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Logan who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 24 years old when she had me,Housewife,5
463,William,Mclay,75,Male,25,344,321,0,4,491,ESTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left arm?,I burned my left arm when I was 23,Do you have any shared friends with Alex Cheung?,No. Alex and I don't share any friends,Who were your parents?,My mother was Kara and my father was Elijah,How many friends do you have?,I have 4 friends,Soldier,4
464,Mackenzie,Gault,75,Male,25,360,364,0,4,460,ESFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Hanna Noon,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Morven who was born 17 years after me,Smith,4
465,Eden,Evans,76,Female,24,249,230,0,4,467,ESTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 44 years old when she had me,Do you have any shared friends with Thomas Bates?,No. Thomas and I don't share any friends,Farmer,3
466,Jasmine,Little,76,Female,24,298,305,0,4,456,INTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Lorraine and my father was Brandon,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Housewife,5
467,Mitchell,Evans,76,Male,24,333,334,0,4,465,ESFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Ruaridh Skinner,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Alexis who was born 6 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Soldier,4
468,Ronan,Mclay,76,Male,24,347,337,0,4,492,ESTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Maureen?,I married Maureen when I was 23 and they were 18,How old was your mother when she had you?,My mother was 24 years old when she had me,Do you have any shared friends with Peter Muldoon?,Yes. We have 1 shared friend. It's Kimberly Mcghie,Who were your parents?,My mother was Elle and my father was Liam,Smith,4
469,Benjamin,Brownlie,76,Male,24,357,330,0,4,Single,ISFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 46 when he died,Who was your first friend?,My first friend was Calum Gault,Soldier,4
470,Kate,Stanners,76,Female,24,361,336,1,4,429,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Freddie who was born 4 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 21 years old when she had me,Housewife,4
471,Elliot,Cassidy,77,Male,23,232,229,0,4,Single,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I crippled my right leg when I was 21,Do you have any shared friends with William Stanners?,No. William and I don't share any friends,Who were your parents?,My mother was Michaela and my father was David,How many friends do you have?,I have 4 friends,Farmer,3
472,Zak,Hosie,77,Male,23,242,251,0,4,496,INFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your right arm?,I burned my right arm when I was 19,How old were you when you married Luna?,I married Luna when I was 23 and they were 18,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Hunter,4
473,Noah,Stanners,77,Male,23,265,285,0,4,Single,INFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who was your first friend?,My first friend was Evan Nelson,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Bailey who was born 10 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Soldier,4
474,Stacy,Drummond,77,Female,23,296,294,1,4,476,ENTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Alex Cheung?,No. Alex and I don't share any friends,Who were your parents?,My mother was Hope and my father was Keiran,How many friends do you have?,I have 4 friends,Housewife,4
475,Jamie,Nelson,77,Male,23,352,326,0,4,483,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Roy Drummond,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Charlie who was born 20 years after me,Soldier,4
476,Roy,Drummond,77,Male,23,369,373,1,4,474,ENFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I burned my torso when I was 17,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 21 years old when she had me,Hunter,5
477,Michaela,Bates,78,Female,22,228,222,1,3,482,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any shared friends with Gordon Cheung?,No. Gordon and I don't share any friends,Who were your parents?,My mother was Isla and my father was Rory,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Farmer,3
478,Thea,Morris,78,Female,22,242,251,0,4,459,INTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Hanna Noon,What is your eldest sibling's age?,My eldest sibling is Joanna who was born in the year 56,How old was your mother when she died?,My mother is actually still alive,Weaver,4
479,Linzi,Glendinning,78,Female,22,244,253,0,4,439,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 48 years old when she had me,Do you have any shared friends with Taylor Mcghie?,No. Taylor and I don't share any friends,Who were your parents?,My mother was Amy and my father was Jackson,Housewife,4
480,Ruth,Hewitt,78,Female,22,286,291,1,4,446,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Conner Gault,Housewife,4
481,Caitlyn,Ritchie,78,Female,22,362,338,1,4,455,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Cody who was born 10 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 23 years old when she had me,Weaver,4
482,Bradley,Bates,78,Male,22,375,378,1,4,477,INTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Theodore Roy?,No. Theodore and I don't share any friends,Who were your parents?,My mother was Aimee and my father was Dominic,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Soldier,5
483,Gail,Nelson,79,Female,21,270,278,0,4,475,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Jasmine Mcghie,What is your eldest sibling's age?,My eldest sibling is Elizabeth who was born in the year 60,How old was your mother when she died?,My mother is actually still alive,Farmer,4
484,Morven,Cassidy,79,Female,21,280,287,0,4,487,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 38 years old when she had me,Do you have any shared friends with Anna Nelson?,No. Anna and I don't share any friends,Who were your parents?,My mother was Eden and my father was Kevin,Weaver,4
485,Sara,Little,79,Female,21,359,341,1,4,438,ISTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your torso?,I burned my torso when I was 17,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father was 36 when he died,Weaver,4
486,Kayden,Ritchie,80,Male,20,299,302,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Kian Stanners,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Brian who was born 4 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Farmer,4
487,Zac,Cassidy,80,Male,20,313,319,0,4,484,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Owen Wales?,No. Owen and I don't share any friends,Who were your parents?,My mother was Lynn and my father was Roy,How many friends do you have?,I have 4 friends,Farmer,4
488,Skye,Nelson,80,Female,20,329,325,0,4,490,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 16,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Eva Gault,Farmer,4
