ID Number,Forename,Surname,Birth Year,Sex,Age,Mother ID,Father ID,No. of Kids,No. of Friends,Partner ID,MB Type,Q1,A1,Q2,A2,Q3,A3,Q4,A4,Q5,A5,Job,Gen
390,Zak,Stanners,66,Male,34,248,262,1,4,385,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old were you when you married Lynne?,I married Lynne when I was 18 and they were 18,Who were your parents?,My mother was Leigh and my father was Jason,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Soldier,4
391,Liam,Ferry,66,Male,34,249,268,3,4,375,INTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right leg?,I burned my right leg when I was 19,What happened to your left arm?,I burned my left arm when I was 23,What happened to your right arm?,I scarred my right arm when I was 24,How old was your father when he died?,My father was 40 when he died,Soldier,4
392,Summer,Brewster,66,Female,34,286,280,1,4,381,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Harley Roy,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Morven who was born 8 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,Housewife,4
393,Rebekah,Stanners,66,Female,34,287,292,2,4,394,ENFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Arran Main?,No. Arran and I don't share any friends,Who were your parents?,My mother was Abbi and my father was Innes,How many friends do you have?,I have 4 friends,Weaver,4
394,Brandon,Stanners,67,Male,33,187,178,2,4,393,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 36 when he died,Who was your first friend?,My first friend was Jillian Ritchie,What is your eldest sibling's age?,My eldest sibling is Christine who was born in the year 56,Smith,3
395,Jillian,Ritchie,67,Female,33,198,230,2,4,398,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother was 75 when she died,Do you have any children?,I have 2 wonderful children!,How old was your mother when she had you?,My mother was 44 years old when she had me,Do you have any shared friends with Brandon Stanners?,No. Brandon and I don't share any friends,Weaver,3
396,Alex,Main,67,Male,33,224,243,2,4,387,INFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Who were your parents?,My mother was Georgie and my father was Marc,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Smith,4
397,Pamela,Stanners,68,Female,32,248,262,0,4,384,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who was your first friend?,My first friend was Caroline Main,What is your eldest sibling's age?,My eldest sibling is Jacqueline who was born in the year 61,How old was your mother when she died?,My mother was 33 when she died,Do you have any children?,I don't have any children,Farmer,4
398,Bailey,Ritchie,68,Male,32,250,261,2,4,395,ESFJ,What did you do when you turned 16?,I became an Hunter once I became an adult.,What happened to your torso?,I burned my torso when I was 21,How old was your mother when she had you?,My mother was 31 years old when she had me,Do you have any shared friends with Elliot Ritchie?,No. Elliot and I don't share any friends,Who were your parents?,My mother was Wendy and my father was Lachlan,Hunter,4
399,Diane,Compton,69,Female,31,269,281,2,4,410,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right arm?,I burned my right arm when I was 20,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Farmer,4
400,Ellis,Mcglone,70,Male,30,210,181,1,4,380,INTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I lost my right leg when I was 25,Who was your first friend?,My first friend was Zak Stanners,What is your eldest sibling's age?,My eldest sibling is Rhys who was born in the year 57,How old was your mother when she died?,My mother is actually still alive,Farmer,3
401,Lyndsay,Mcghie,70,Female,30,251,257,0,4,429,ENTJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 33 years old when she had me,Do you have any shared friends with Kieran Stanners?,No. Kieran and I don't share any friends,Who were your parents?,My mother was Frances and my father was Harry,Housewife,4
402,Molly,Garner,70,Female,30,283,277,0,4,432,ISTP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Hayley Mclaren,Housewife,4
403,Callum,Garner,71,Male,29,255,270,1,4,404,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Kelly who was born 4 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 33 years old when she had me,Farmer,4
404,Nova,Garner,71,Female,29,256,259,1,4,403,ISTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Brandon Stanners?,No. Brandon and I don't share any friends,Who were your parents?,My mother was Deborah and my father was Elijah,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Weaver,4
405,Alfie,Mclaren,72,Male,28,195,202,0,4,383,ISFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Jillian Ritchie,What is your eldest sibling's age?,My eldest sibling is Alyssa who was born in the year 47,How old was your mother when she died?,My mother was 68 when she died,Farmer,3
406,Samuel,Bates,72,Male,28,206,219,1,4,408,INFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Do you have any children?,I just have the one child,How old was your mother when she had you?,My mother was 47 years old when she had me,Do you have any shared friends with Alicia Main?,No. Alicia and I don't share any friends,Who were your parents?,My mother was Lois and my father was Cooper,Hunter,4
407,Louise,Compton,73,Female,27,199,205,1,4,412,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 72 when he died,Who was your first friend?,My first friend was Leanne Compton,Farmer,3
409,Luna,Garner,73,Female,27,217,232,0,4,444,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Wendy Niven?,No. Wendy and I don't share any friends,Who were your parents?,My mother was Victoria and my father was Ruairidh,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Weaver,4
410,Jayden,Compton,73,Male,27,234,247,2,4,399,ENFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your left leg?,I scarred my left leg when I was 26,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Shay Bates,What is your eldest sibling's age?,My eldest sibling is Aimee who was born in the year 62,Soldier,4
411,Nina,Mclaren,73,Female,27,260,272,0,4,427,ISTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Deborah Fuller?,No. Deborah and I don't share any friends,Weaver,4
412,Ryan,Compton,73,Male,27,321,323,1,4,407,INFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who were your parents?,My mother was Kim and my father was Peter,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Hunter,4
415,Leanne,Compton,74,Female,26,229,231,1,4,420,ESFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 19,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 70 when he died,Who was your first friend?,My first friend was Louise Compton,Weaver,4
416,Paula,Fuller,74,Female,26,240,258,0,4,452,INFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 41 years old when she had me,Housewife,4
417,Elijah,Ritchie,74,Male,26,278,284,1,4,388,ESTP,What did you do when you turned 16?,I became a Soldier once I became an adult.,What happened to your right arm?,I burned my right arm when I was 17,How old were you when you married Lyndsay?,I married Lyndsay when I was 18 and they were 26,What happened to your left leg?,I scarred my left leg when I was 25,Do you have any shared friends with Elizabeth Mclaren?,No. Elizabeth and I don't share any friends,Soldier,4
418,Morven,Mcrae,74,Female,26,286,280,0,4,440,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who were your parents?,My mother was Meghan and my father was Duncan,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 41 when he died,Weaver,4
419,Ashley,Compton,74,Female,26,318,308,0,4,441,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Lynne Stanners,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Shay who was born 19 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Housewife,4
420,Lyle,Compton,74,Male,26,321,323,1,4,415,ENFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Leanne?,I married Leanne when I was 18 and they were 18,What happened to your left arm?,I burned my left arm when I was 24,How old was your mother when she had you?,My mother was 20 years old when she had me,Do you have any shared friends with Shay Bates?,Yes. We have 1 shared friend. It's Jayden Compton,Smith,4
421,Kelly,Garner,75,Female,25,255,270,0,4,453,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Who were your parents?,My mother was Rachel and my father was Gavin,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Farmer,4
422,Connor,Rodden,75,Male,25,263,267,1,4,413,INFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Ailsa?,I married Ailsa when I was 18 and they were 19,Who was your first friend?,My first friend was Robyn Mcdonough,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Brian who was born 14 years after me,How old was your mother when she died?,My mother is actually still alive,Farmer,4
423,Faith,Ritchie,75,Female,25,289,303,0,4,445,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 28 years old when she had me,Do you have any shared friends with Nina Mclaren?,No. Nina and I don't share any friends,Who were your parents?,My mother was Yvonne and my father was Olly,Housewife,4
424,Sophie,Compton,75,Female,25,321,323,0,4,436,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Alex Main,Housewife,4
425,Alice,Fuller,76,Female,24,260,272,0,4,446,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Nina who was born in the year 73,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 37 years old when she had me,Weaver,4
426,Alex,Tariq,76,Female,24,304,307,0,4,437,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any shared friends with Eve Hosie?,No. Eve and I don't share any friends,Who were your parents?,My mother was Meghan and my father was Aidan,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,Housewife,4
427,Christopher,Mclaren,76,Male,24,310,319,0,4,411,ISFJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Georgie Ferry,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother was 26 when she died,Smith,4
428,Deborah,Compton,77,Female,23,234,247,0,4,455,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 46 years old when she had me,Do you have any shared friends with Rebekah Stanners?,No. Rebekah and I don't share any friends,Who were your parents?,My mother was Frances and my father was Stuart,Farmer,4
429,Cody,Mcghie,77,Male,23,251,257,0,4,401,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your right leg?,I scarred my right leg when I was 18,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 32 when he died,Smith,4
430,Shelley,Fay,77,Female,23,289,303,0,4,Single,ESFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who was your first friend?,My first friend was Christopher Mclaren,What is your eldest sibling's age?,My eldest sibling is Faith who was born in the year 75,How old was your mother when she died?,My mother was 31 when she died,Do you have any children?,I don't have any children,Housewife,4
431,Angela,Cahill,77,Female,23,321,323,0,4,459,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,How old was your mother when she had you?,My mother was 23 years old when she had me,Do you have any shared friends with Samuel Niven?,No. Samuel and I don't share any friends,Who were your parents?,My mother was Kim and my father was Peter,How many friends do you have?,I have 4 friends,Housewife,4
432,Daryl,Garner,77,Male,23,327,347,0,4,402,ISFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,What happened to your torso?,I scarred my torso when I was 23,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Caitlyn Bates,Smith,4
433,Iona,Mcghie,77,Female,23,332,346,0,4,442,ENTJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Samuel who was born 4 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 21 years old when she had me,Weaver,4
434,Jenna,Cahill,77,Female,23,338,326,0,4,460,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any shared friends with Gavin Brewster?,No. Gavin and I don't share any friends,Who were your parents?,My mother was Megan and my father was Henry,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Weaver,4
435,Lauryn,Niven,78,Female,22,216,233,0,4,456,ESTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Phoebe Mcghie,What is your eldest sibling's age?,My eldest sibling is Julie who was born in the year 50,How old was your mother when she died?,My mother is actually still alive,Farmer,4
436,Robbie,Compton,78,Male,22,234,247,0,4,424,ENFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 47 years old when she had me,Do you have any shared friends with Diane Compton?,No. Diane and I don't share any friends,Who were your parents?,My mother was Frances and my father was Stuart,Farmer,4
437,Tyler,Tariq,78,Male,22,242,252,0,4,426,ENFP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Paula Fuller,Smith,4
438,Phoebe,Mcghie,78,Female,22,246,235,0,4,457,ENFJ,What did you do when you turned 16?,I became an Housewife once I became an adult.,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Isaac who was born 4 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 43 years old when she had me,Housewife,4
439,Greg,Ritchie,78,Male,22,324,340,1,4,414,ISFJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Callum Garner?,No. Callum and I don't share any friends,Who were your parents?,My mother was Piper and my father was Brodie,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,Soldier,5
440,Alastair,Mcrae,78,Male,22,335,342,0,4,418,ESTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Kieran Stanners,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother is actually still alive,Soldier,4
441,Elijah,Compton,79,Male,21,234,247,0,4,419,ESFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 48 years old when she had me,Do you have any shared friends with Miley Ritchie?,No. Miley and I don't share any friends,Who were your parents?,My mother was Frances and my father was Stuart,Farmer,4
442,James,Mcghie,79,Male,21,251,257,0,4,433,ENTJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Iona?,I married Iona when I was 18 and they were 20,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father was 32 when he died,Farmer,4
443,Christine,Fuller,79,Female,21,256,259,0,4,458,ISTP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Who was your first friend?,My first friend was Finn Fuller,What is your eldest sibling's age?,My eldest sibling is Graeme who was born in the year 61,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Weaver,4
444,Derek,Garner,79,Male,21,315,331,0,4,409,ISTP,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Luna?,I married Luna when I was 18 and they were 24,How old was your mother when she had you?,My mother was 27 years old when she had me,Do you have any shared friends with Jenna Cahill?,No. Jenna and I don't share any friends,Who were your parents?,My mother was Miley and my father was Zak,Smith,4
445,Jax,Ritchie,80,Male,20,229,231,0,4,423,ESFP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Faith?,I married Faith when I was 18 and they were 23,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father was 70 when he died,Farmer,4
446,Garry,Fuller,80,Male,20,237,239,0,3,425,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old were you when you married Alice?,I married Alice when I was 18 and they were 22,Who was your first friend?,My first friend was Lynne Mcghie,What is your eldest sibling's age?,My eldest sibling is Amy who was born in the year 58,How old was your mother when she died?,My mother is actually still alive,Farmer,4
447,Casey,Glendinning,80,Female,20,275,282,0,4,Single,ENFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 36 years old when she had me,Do you have any shared friends with Robbie Compton?,No. Robbie and I don't share any friends,Who were your parents?,My mother was Lindsey and my father was Owen,Housewife,4
448,Zoe,Cahill,80,Female,20,338,326,0,4,Single,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Christine Fuller,Weaver,4
449,Lara,Mclaren,81,Female,19,245,264,0,3,Single,ISTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Gail who was born in the year 64,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 46 years old when she had me,Farmer,4
450,Lynne,Mcghie,81,Female,19,251,257,0,4,Single,ENTP,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any shared friends with Alex Tariq?,No. Alex and I don't share any friends,Who were your parents?,My mother was Frances and my father was Harry,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,Farmer,4
451,Ayla,Stephen,81,Female,19,286,280,0,4,Single,ESFJ,What did you do when you turned 16?,I became a Weaver once I became an adult.,How old was your father when he died?,My father was 41 when he died,Who was your first friend?,My first friend was James Fuller,What is your eldest sibling's age?,My eldest sibling is Summer who was born in the year 66,How old was your mother when she died?,My mother is actually still alive,Weaver,4
452,Hunter,Fuller,81,Male,19,293,279,0,4,416,INTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 34 years old when she had me,Do you have any shared friends with Ellis Cahill?,No. Ellis and I don't share any friends,Who were your parents?,My mother was Willow and my father was Anthony,Smith,4
453,Michael,Garner,81,Male,19,295,309,0,3,421,ISFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,How many friends do you have?,I have 3 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Elijah Compton,Hunter,4
454,Hannah,Garner,81,Female,19,315,331,0,3,Single,ISFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,What is your eldest sibling's age?,My eldest sibling is Derek who was born in the year 79,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 29 years old when she had me,Weaver,4
455,Daniel,Compton,81,Male,19,321,323,0,4,428,INFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,Do you have any shared friends with Callum Garner?,No. Callum and I don't share any friends,Who were your parents?,My mother was Kim and my father was Peter,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,Soldier,4
456,Samuel,Niven,81,Male,19,332,346,0,4,435,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Morven Mcrae,What is your eldest sibling's age?,My eldest sibling is Iona who was born in the year 77,How old was your mother when she died?,My mother is actually still alive,Smith,4
457,Isaac,Mcghie,82,Male,18,246,235,0,3,438,ENTJ,What did you do when you turned 16?,I became a Blacksmith once I became an adult.,How old were you when you married Phoebe?,I married Phoebe when I was 18 and they were 22,Do you have any children?,I don't have any children,How old was your mother when she had you?,My mother was 47 years old when she had me,Do you have any shared friends with Elijah Ritchie?,No. Elijah and I don't share any friends,Smith,4
458,James,Fuller,82,Male,18,256,259,0,4,443,ISTJ,What did you do when you turned 16?,I became a Soldier once I became an adult.,Who were your parents?,My mother was Deborah and my father was Elijah,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 4 siblings,How old was your father when he died?,My father is actually still alive,Soldier,4
459,Wayne,Cahill,82,Male,18,288,285,0,4,431,INFP,What did you do when you turned 16?,I became an Hunter once I became an adult.,Who was your first friend?,My first friend was Jax Ritchie,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Marie who was born 12 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I don't have any children,Hunter,4
460,Ellis,Cahill,82,Male,18,338,326,0,4,434,INFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How old was your mother when she had you?,My mother was 25 years old when she had me,Do you have any shared friends with Hunter Fuller?,No. Hunter and I don't share any friends,Who were your parents?,My mother was Megan and my father was Henry,How many friends do you have?,I have 4 friends,Soldier,4
461,Reece,Garner,83,Male,17,255,270,0,4,Single,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Daniel Compton,What is your eldest sibling's age?,My eldest sibling is Callum who was born in the year 71,Farmer,4
462,Deborah,Bates,83,Female,17,291,302,0,4,Single,ENFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 36 years old when she had me,Do you have any shared friends with Cerys Niven?,No. Cerys and I don't share any friends,Farmer,4
463,Natalie,Fuller,83,Female,17,300,311,0,4,Single,INFP,What did you do when you turned 16?,I became an Housewife once I became an adult.,Who were your parents?,My mother was Jennifer and my father was Finn,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 3 siblings,How old was your father when he died?,My father is actually still alive,Housewife,4
464,Grace,Garner,84,Female,16,299,314,0,4,Single,ISFJ,What did you do when you turned 16?,I became a Farmer once I became an adult.,What happened to your right leg?,I lost my right leg when I was 16,Who was your first friend?,My first friend was Lyndsay Ritchie,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Stephanie who was born 9 years after me,How old was your mother when she died?,My mother is actually still alive,Farmer,4
465,Georgie,Fuller,84,Female,16,300,311,0,4,Single,INFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 35 years old when she had me,Do you have any shared friends with Alex Tariq?,No. Alex and I don't share any friends,Who were your parents?,My mother was Jennifer and my father was Finn,Weaver,4
466,Jackson,Main,84,Male,16,344,354,0,4,Single,ESFP,What did you do when you turned 16?,I became a Soldier once I became an adult.,How many friends do you have?,I have 4 friends,Do you have any siblings?,No. I'm an only child,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Alastair Mcrae,Soldier,5
467,Nieve,Hampson,84,Female,16,360,377,0,4,Single,ENFP,What did you do when you turned 16?,I became a Weaver once I became an adult.,Do you have any injuries to your head?,I've never had any serious injuries to my head,How old was your mother when she died?,My mother was 24 when she died,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 23 years old when she had me,Weaver,4
468,Corey,Glendinning,85,Male,15,275,282,0,3,Single,ENFP,Do you have any shared friends with Alex Main?,No. Alex and I don't share any friends,Who were your parents?,My mother was Lindsey and my father was Owen,How many friends do you have?,I have 3 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Child,4
469,Siobhan,Ritchie,85,Female,15,278,284,0,4,Single,ESTP,When were you born?,I was born in the year 85,How long have you been friends with James?,I've been friends with James since I was 5,Who was your first friend?,My first friend was Christopher Mcrae,What is your eldest sibling's age?,My eldest sibling is Elijah who was born in the year 74,How old was your mother when she died?,My mother is actually still alive,Child,4
470,Danielle,Fay,85,Female,15,334,362,0,4,Single,ESFJ,How long have you been friends with Siobhan?,I've been friends with Siobhan since I was 10,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 29 years old when she had me,Do you have any shared friends with Robbie Compton?,No. Robbie and I don't share any friends,Who were your parents?,My mother was Sara and my father was Calvin,Child,4
471,Shaun,Mcglone,85,Male,15,341,339,0,4,Single,ISTP,How long have you been friends with Lynne?,I've been friends with Lynne since I was 1,What happened to your left leg?,I scarred my left leg when I was 7,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,How old was your father when he died?,My father is actually still alive,Child,4
472,Duncan,Mclaren,85,Male,15,343,352,0,4,Single,ESFP,Do you get along well with Lily?,I talked to Lily when I was 10 but we didn't work as friends,Who was your first friend?,My first friend was Wayne Cahill,What is your eldest sibling's age?,I'm the eldest sibling. The next eldest is Colin who was born 1 years after me,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,Child,4
473,Raymond,Ritchie,85,Male,15,345,358,0,4,Single,ESFP,How old was your mother when she had you?,My mother was 27 years old when she had me,Do you have any shared friends with Ellis Cahill?,No. Ellis and I don't share any friends,Who were your parents?,My mother was Hanna and my father was Hugh,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. but I only have one sibling,Child,5
474,Pamela,Hewitt,86,Female,14,290,301,0,3,Single,ENTP,When were you born?,I was born in the year 86,Do you get along well with Shelley?,I talked to Shelley when I was 1 but we didn't work as friends,How old was your father when he died?,My father is actually still alive,Who was your first friend?,My first friend was Cole Niven,Do you have any injuries to your head?,I've never had any serious injuries to my head,Child,4
475,Audrey,Hosie,86,Female,14,329,328,0,3,Single,INTJ,How old was your mother when she died?,My mother is actually still alive,Do you have any children?,I'm a little young to be having children don't you think?,How old was your mother when she had you?,My mother was 30 years old when she had me,Do you have any shared friends with James Fuller?,No. James and I don't share any friends,Who were your parents?,My mother was Charlotte and my father was Jordan,Child,5
476,Colin,Mclaren,86,Male,14,343,352,0,4,Single,ISFP,When were you born?,I was born in the year 86,How long have you been friends with Molly?,I've been friends with Molly since I was 1,How many friends do you have?,I have 4 friends,Do you have any siblings?,Yes. I actually have 2 siblings,How old was your father when he died?,My father is actually still alive,Child,4
